avg,w,y,m
0.20968559384346008,52,1982,11
0.214864581823349,1,1983,0
0.22117504477500916,2,1983,0
0.2275097668170929,3,1983,0
0.2302161306142807,4,1983,0
0.23381754755973816,5,1983,1
0.2371423840522766,6,1983,1
0.24225857853889465,7,1983,1
0.2496023178100586,8,1983,1
0.2578536570072174,9,1983,2
0.26402974128723145,10,1983,2
0.2704099118709564,11,1983,2
0.2732154428958893,12,1983,2
0.27101898193359375,13,1983,2
0.26552504301071167,14,1983,3
0.26200124621391296,15,1983,3
0.259076327085495,16,1983,3
0.25786200165748596,17,1983,3
0.2595287561416626,18,1983,4
0.26467248797416687,19,1983,4
0.271991103887558,20,1983,4
0.2794652283191681,21,1983,4
0.28236785531044006,22,1983,4
0.2804327607154846,23,1983,5
0.27970781922340393,24,1983,5
0.27461785078048706,25,1983,5
0.2673098146915436,26,1983,5
0.25988632440567017,27,1983,6
0.2513487935066223,28,1983,6
0.24371080100536346,29,1983,6
0.2376067191362381,30,1983,6
0.23144009709358215,31,1983,6
0.22588971257209778,32,1983,7
0.22513453662395477,33,1983,7
0.2280186116695404,34,1983,7
0.23276659846305847,35,1983,7
0.23394256830215454,36,1983,8
0.23423652350902557,37,1983,8
0.2314569354057312,38,1983,8
0.22631293535232544,39,1983,8
0.21917566657066345,40,1983,8
0.21105918288230896,41,1983,9
0.20564372837543488,42,1983,9
0.19412463903427124,43,1983,9
